"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2025","Current Policies Scenario","Energy","Geothermal","Electricity generation","TWh","World",2040,276.02
"World Energy Outlook 2025","Current Policies Scenario","Energy","Geothermal","Electricity generation","TWh","World",2050,418.4
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Geothermal","Electricity generation","TWh","World",2035,209.24
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Geothermal","Electricity generation","TWh","World",2040,294.54
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Geothermal","Electricity generation","TWh","World",2050,452.24
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Geothermal","Electricity generation","TWh","World",2035,369.9
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Geothermal","Electricity generation","TWh","World",2040,532.21
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Geothermal","Electricity generation","TWh","World",2050,824.95
"World Energy Outlook 2025","Historical","Energy","Marine","Electricity generation","TWh","World",2010,0.51
"World Energy Outlook 2025","Historical","Energy","Marine","Electricity generation","TWh","World",2023,0.93
"World Energy Outlook 2025","Historical","Energy","Marine","Electricity generation","TWh","World",2024,0.93
"World Energy Outlook 2025","Current Policies Scenario","Energy","Marine","Electricity generation","TWh","World",2035,13.9
"World Energy Outlook 2025","Current Policies Scenario","Energy","Marine","Electricity generation","TWh","World",2040,36.09
"World Energy Outlook 2025","Current Policies Scenario","Energy","Marine","Electricity generation","TWh","World",2050,81.99
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Marine","Electricity generation","TWh","World",2035,14.26
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Marine","Electricity generation","TWh","World",2040,37.41
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Marine","Electricity generation","TWh","World",2050,86.15
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Marine","Electricity generation","TWh","World",2035,25.75
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Marine","Electricity generation","TWh","World",2040,52.71
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Marine","Electricity generation","TWh","World",2050,111.62
"World Energy Outlook 2025","Historical","Energy","Nuclear","Electricity generation","TWh","World",2010,2756.29
"World Energy Outlook 2025","Historical","Energy","Nuclear","Electricity generation","TWh","World",2023,2740.48
"World Energy Outlook 2025","Historical","Energy","Nuclear","Electricity generation","TWh","World",2024,2835.26
"World Energy Outlook 2025","Current Policies Scenario","Energy","Nuclear","Electricity generation","TWh","World",2035,3855.74
"World Energy Outlook 2025","Current Policies Scenario","Energy","Nuclear","Electricity generation","TWh","World",2040,4444.75
"World Energy Outlook 2025","Current Policies Scenario","Energy","Nuclear","Electricity generation","TWh","World",2050,5191.75
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","World",2035,3902.29
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","World",2040,4583.73
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Nuclear","Electricity generation","TWh","World",2050,5530.64
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Nuclear","Electricity generation","TWh","World",2035,4821.05
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Nuclear","Electricity generation","TWh","World",2040,5912.09
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Nuclear","Electricity generation","TWh","World",2050,6852.68
"World Energy Outlook 2025","Historical","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2023,0
"World Energy Outlook 2025","Historical","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2035,54.16
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2040,77.41
"World Energy Outlook 2025","Current Policies Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2050,86.74
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2035,54
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2040,77.32
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2050,85.81
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2035,513.66
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2040,749.43
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Hydrogen and H2-based fuels","Electricity generation","TWh","World",2050,838.71
"World Energy Outlook 2025","Historical","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2023,0.63
"World Energy Outlook 2025","Historical","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2024,0.81
"World Energy Outlook 2025","Current Policies Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2035,15.52
"World Energy Outlook 2025","Current Policies Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2040,37.11
"World Energy Outlook 2025","Current Policies Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2050,43.61
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2035,18.81
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2040,46.17
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2050,53.46
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2035,584.42
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2040,870.25
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Fossil fuels: with CCUS","Electricity generation","TWh","World",2050,986.43
"World Energy Outlook 2025","Historical","Energy","Coal: with CCUS","Electricity generation","TWh","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Coal: with CCUS","Electricity generation","TWh","World",2023,0.63
"World Energy Outlook 2025","Historical","Energy","Coal: with CCUS","Electricity generation","TWh","World",2024,0.81
"World Energy Outlook 2025","Current Policies Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2035,13.86
"World Energy Outlook 2025","Current Policies Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2040,26.88
"World Energy Outlook 2025","Current Policies Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2050,33.26
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2035,14.15
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2040,29.36
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2050,36.98
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2035,415.33
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2040,574.39
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Coal: with CCUS","Electricity generation","TWh","World",2050,637.37
"World Energy Outlook 2025","Historical","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2010,0
"World Energy Outlook 2025","Historical","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2023,0
"World Energy Outlook 2025","Historical","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2035,1.66
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2040,10.23
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2050,10.35
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2035,4.66
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2040,16.81
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2050,16.48
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2035,169.08
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2040,295.86
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: with CCUS","Electricity generation","TWh","World",2050,349.05
"World Energy Outlook 2025","Historical","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2010,14467.75
"World Energy Outlook 2025","Historical","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2023,18099.29
"World Energy Outlook 2025","Historical","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2024,18338.28
"World Energy Outlook 2025","Current Policies Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2035,19150
"World Energy Outlook 2025","Current Policies Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2040,18803.04
"World Energy Outlook 2025","Current Policies Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2050,18572.28
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2035,16602.64
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2040,14440.68
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2050,12212.67
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2035,5520.37
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2040,1252.27
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Fossil fuels: unabated","Electricity generation","TWh","World",2050,205.15
"World Energy Outlook 2025","Historical","Energy","Coal: unabated","Electricity generation","TWh","World",2010,8680.31
"World Energy Outlook 2025","Historical","Energy","Coal: unabated","Electricity generation","TWh","World",2023,10686.45
"World Energy Outlook 2025","Historical","Energy","Coal: unabated","Electricity generation","TWh","World",2024,10796.68
"World Energy Outlook 2025","Current Policies Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2035,10307.58
"World Energy Outlook 2025","Current Policies Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2040,9619.14
"World Energy Outlook 2025","Current Policies Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2050,8461.51
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2035,8465.08
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2040,6501.04
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2050,4569.45
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2035,2680.65
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2040,0
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Coal: unabated","Electricity generation","TWh","World",2050,0
"World Energy Outlook 2025","Historical","Energy","Natural gas: unabated","Electricity generation","TWh","World",2010,4819.2
"World Energy Outlook 2025","Historical","Energy","Natural gas: unabated","Electricity generation","TWh","World",2023,6629.98
"World Energy Outlook 2025","Historical","Energy","Natural gas: unabated","Electricity generation","TWh","World",2024,6784.74
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2035,8517.42
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2040,8920.64
"World Energy Outlook 2025","Current Policies Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2050,9951.14
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2035,7875.51
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2040,7724
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2050,7515.5
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2035,2778.53
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2040,1249.47
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Natural gas: unabated","Electricity generation","TWh","World",2050,204.93
"World Energy Outlook 2025","Historical","Energy","Oil","Electricity generation","TWh","World",2010,968.22
"World Energy Outlook 2025","Historical","Energy","Oil","Electricity generation","TWh","World",2023,782.86
"World Energy Outlook 2025","Historical","Energy","Oil","Electricity generation","TWh","World",2024,756.86
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Electricity generation","TWh","World",2035,325.01
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Electricity generation","TWh","World",2040,263.24
"World Energy Outlook 2025","Current Policies Scenario","Energy","Oil","Electricity generation","TWh","World",2050,159.63
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Electricity generation","TWh","World",2035,262.05
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Electricity generation","TWh","World",2040,215.63
"World Energy Outlook 2025","Stated Policies Scenario","Energy","Oil","Electricity generation","TWh","World",2050,127.71
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Oil","Electricity generation","TWh","World",2035,61.18
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Oil","Electricity generation","TWh","World",2040,2.8
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Energy","Oil","Electricity generation","TWh","World",2050,0.22
"World Energy Outlook 2025","Historical","Capacity: installed","Total","Electrical capacity","GW","World",2010,5253.8
"World Energy Outlook 2025","Historical","Capacity: installed","Total","Electrical capacity","GW","World",2023,9441.4
"World Energy Outlook 2025","Historical","Capacity: installed","Total","Electrical capacity","GW","World",2024,10248.7
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2035,20044.57
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2040,23690.66
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2050,28941.21
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2035,21144.43
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2040,25591.31
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2050,31737.6
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2035,26551.82
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2040,34595.93
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Total","Electrical capacity","GW","World",2050,44510.5
"World Energy Outlook 2025","Historical","Capacity: installed","Renewables","Electrical capacity","GW","World",2010,1331.74
"World Energy Outlook 2025","Historical","Capacity: installed","Renewables","Electrical capacity","GW","World",2023,4248.76
"World Energy Outlook 2025","Historical","Capacity: installed","Renewables","Electrical capacity","GW","World",2024,4934.91
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2035,12652.21
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2040,15665.33
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2050,20023.49
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2035,13679.74
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2040,17527.88
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2050,22939.86
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2035,19601.26
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2040,27003.23
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Renewables","Electrical capacity","GW","World",2050,35983.48
"World Energy Outlook 2025","Historical","Capacity: installed","Solar PV","Electrical capacity","GW","World",2010,39.76
"World Energy Outlook 2025","Historical","Capacity: installed","Solar PV","Electrical capacity","GW","World",2023,1625.04
"World Energy Outlook 2025","Historical","Capacity: installed","Solar PV","Electrical capacity","GW","World",2024,2163.51
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2035,8067.08
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2040,10415.34
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2050,13804.43
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2035,8854.6
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2040,11921.58
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2050,16209.31
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2035,12498.52
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2040,17847.46
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Solar PV","Electrical capacity","GW","World",2050,24201.19
"World Energy Outlook 2025","Historical","Capacity: installed","Wind","Electrical capacity","GW","World",2010,181.29
"World Energy Outlook 2025","Historical","Capacity: installed","Wind","Electrical capacity","GW","World",2023,1015.89
"World Energy Outlook 2025","Historical","Capacity: installed","Wind","Electrical capacity","GW","World",2024,1130.63
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2035,2552.36
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2040,2994.9
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2050,3561.19
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2035,2762.59
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2040,3290.14
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2050,3984.8
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2035,4494
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2040,6029.54
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Wind","Electrical capacity","GW","World",2050,8000.52
"World Energy Outlook 2025","Historical","Capacity: installed","Hydro","Electrical capacity","GW","World",2010,1026.45
"World Energy Outlook 2025","Historical","Capacity: installed","Hydro","Electrical capacity","GW","World",2023,1410.19
"World Energy Outlook 2025","Historical","Capacity: installed","Hydro","Electrical capacity","GW","World",2024,1436.72
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2035,1729.54
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2040,1891.37
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2050,2174.42
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2035,1746.02
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2040,1923.75
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2050,2236.42
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2035,2036.62
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2040,2317.16
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Hydro","Electrical capacity","GW","World",2050,2615.51
"World Energy Outlook 2025","Historical","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2010,72.77
"World Energy Outlook 2025","Historical","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2023,175.14
"World Energy Outlook 2025","Historical","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2024,180.59
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2035,247.11
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2040,274.39
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2050,327.14
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2035,258.23
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2040,298.94
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2050,345
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2035,413.14
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2040,522.05
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Modern bioenergy and renewable waste","Electrical capacity","GW","World",2050,674.21
"World Energy Outlook 2025","Historical","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2025","Historical","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2023,0
"World Energy Outlook 2025","Historical","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2024,0
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2035,0.74
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2040,0.74
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2050,0.74
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2035,0.92
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2040,0.92
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2050,0.92
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2035,63.19
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2040,90.64
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Bioenergy: with CCUS","Electrical capacity","GW","World",2050,117.88
"World Energy Outlook 2025","Historical","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2010,1.24
"World Energy Outlook 2025","Historical","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2023,6.98
"World Energy Outlook 2025","Historical","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2024,7.52
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2035,19.9
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2040,33.89
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2050,64.54
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2035,20.23
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2040,34.73
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2050,66.59
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2035,91.21
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2040,186.14
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Concentrating solar power","Electrical capacity","GW","World",2050,329.24
"World Energy Outlook 2025","Historical","Capacity: installed","Geothermal","Electrical capacity","GW","World",2010,9.97
"World Energy Outlook 2025","Historical","Capacity: installed","Geothermal","Electrical capacity","GW","World",2023,14.97
"World Energy Outlook 2025","Historical","Capacity: installed","Geothermal","Electrical capacity","GW","World",2024,15.4
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2035,29.99
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2040,40.59
"World Energy Outlook 2025","Current Policies Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2050,59.67
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2035,31.68
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2040,43.36
"World Energy Outlook 2025","Stated Policies Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2050,64.34
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2035,57.05
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2040,79.71
"World Energy Outlook 2025","Net Zero Emissions by 2050 Scenario","Capacity: installed","Geothermal","Electrical capacity","GW","World",2050,119.83
"World Energy Outlook 2025","Historical","Capacity: installed","Marine","Electrical capacity","GW","World",2010,0.26
"World Energy Outlook 2025","Historical","Capacity: installed","Marine","Electrical capacity","GW","World",2023,0.55
